Order,Family,Genus,Species,Biogeographical Realm,Biome,Ecol Region,Community,Host,Continent,Country,State_Province,Location,Lat_Degrees,Lat_Min,Lat_Sec,North_South,Lat_Origin,Long_Degrees,Long_Min,Long_Sec,East_West,Long_Origin,Climatic Zone,Hemisphere,Soil pH,Soil P,Soil N,Soil C,Organic Matter,Temperature,Temp_Data,Precipitation,Prec_Origin,Altitude,Altitude_Origin,Other Literature?,Description?,INVAM?,Heavy Metals,Collector,Source,Year,Reference Title,Notes,pH,Eco region
Diversisporales,Acaulosporaceae,Acaulospora,denticulata,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Diversisporales,Acaulosporaceae,Acaulospora,excavata,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Diversisporales,Acaulosporaceae,Acaulospora,foveata,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Archaeosporales,Archaeosporaceae,Archaeospora,schenckii,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Diversisporales,Entrophosporaceae,Entrophospora,infrequens,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,claroideum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Diversisporales,Gigasporaceae,Dentiscutata,heterogama,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Funneliformis,geosporum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Funneliformis,mosseae,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Diversisporales,Gigasporaceae,Gigaspora,albida,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Glomus,aggregatum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Glomus,ambisporum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Rhizophagus,clarus,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Glomus,melanosporum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Glomus,microaggregatum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Glomus,multicaule,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Funneliformis,multiforus,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Glomus,reticulatum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Sclerocystis,liquidambaris,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Sclerocystis,sinuosa,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Septoglomus,viscosum,Sino-Japanese,Tropical and Subtropical Moist Broadleaf Forests,Jian Nan subtropical evergreen forests,agroecosystems,Cunninghamia lanceolata,Asia,China,Zhejiang,Fengyang Mountain Nature Reserve,28,53,56,N,m,119,10,56,e,m,Subtropical,North,,,4,,,123,m,2400,m,303,g,1,0,0,0,F Wu,Molecular data,2022,"Wu F, Zheng X, Cao M, Guan X, Jiang J. 2022. Nitrogen addition does not change AMF colonization but alters AMF composition in a Chinese Fir (Cunninghamia lanceolata) plantation. Forests 13, 979. doi.org/10.3390/fl3070979",,,
Glomerales,Glomeraceae,Sclerocystis,rubiformis,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,claroideum,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Glomeraceae,Funneliformis,multiforus,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Archaeosporales,Ambisporaceae,Ambispora,leptoticha,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Glomeraceae,Rhizophagus,fasciculatum,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Glomeraceae,Glomus,macrocarpum,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Diversisporales,Diversisporaceae,Diversispora,epigaea,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Diversisporales,Acaulosporaceae,Acaulospora,cavernata,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Glomeraceae,Glomus,spinuliferum,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Glomeraceae,Septoglomus,constrictum,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Diversisporales,Acaulosporaceae,Acaulospora,capsicula,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Glomerales,Glomeraceae,Funneliformis,mosseae,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Paraglomerales,Paraglomeraceae,Innospora,majewski,Palearctic,Temperate Broadleaf and Mixed Forests,Central European mixed forests,forest,,Europe,Poland,,"Las Zawale forest, Grabie, near Krakow",49,54,59,n,m,19,44,52,e,m,Boreal/Austral,North,6.94,202.77,18,198,,,,,,929,g,1,0,0,0,S Zubek,Field spores,2022,"Zubek S, Rola K, Rozek K, Blaszkowski J, Stanek M, Chmolowska D, Chowaniec K, Zalewska-Galosz J, Stefanowicz AM. 2022. Experimental assessment of forest floor geophyte and hemicryptophyte impact on arbuscular mycorrhizal fungi communities. Plant and Soil. httos://doi.org/10.1007/s11104-022-05610-2.",P is total P.,,
Diversisporales,Gigasporaceae,Scutellospora,calospora,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Willamette Valley oak savanna,agroecosystem,Vitis sp.,N. America,USA,Oregon,"Oregon State University, Woodhall Research Vineyard, Alpine, OR",44,20,0,n,m,123,24,0,w,m,Temperate,North,,14,,,,,,,,94,g,1,0,0,0,RP Schreiner,Pot culture,2022,"Schreiner RP, Tian T. 2022. Performance of taxonomically diverse native isolates of mycorrhizal fungi in symbiosis with young grapevines. HortScience 57:1135-1144.",No other soil data provided.,,
Glomerales,Glomeraceae,Funneliformis,mosseae,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Willamette Valley oak savanna,agroecosystem,Vitis sp.,N. America,USA,Oregon,"Oregon State University, Woodhall Research Vineyard, Alpine, OR",44,20,0,n,m,123,24,0,w,m,Temperate,North,,14,,,,,,,,94,g,1,0,0,0,RP Schreiner,Pot culture,2022,"Schreiner RP, Tian T. 2022. Performance of taxonomically diverse native isolates of mycorrhizal fungi in symbiosis with young grapevines. HortScience 57:1135-1144.",No other soil data provided.,,
Glomerales,Glomeraceae,Rhizophagus,irregularis,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Willamette Valley oak savanna,agroecosystem,Vitis sp.,N. America,USA,Oregon,"Oregon State University, Woodhall Research Vineyard, Alpine, OR",44,20,0,n,m,123,24,0,w,m,Temperate,North,,14,,,,,,,,94,g,1,0,0,0,RP Schreiner,Pot culture,2022,"Schreiner RP, Tian T. 2022. Performance of taxonomically diverse native isolates of mycorrhizal fungi in symbiosis with young grapevines. HortScience 57:1135-1144.",No other soil data provided.,,
Glomerales,Glomeraceae,Sclerocystis,sinuosa,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,Moyobamba,6,2,31,s,g,76,58,12,w,g,Tropical,South,,,,,,,,,,882,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Diversisporales,Acaulosporaceae,Acaulospora,rugosa,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,El Dorado,6,36,55,s,g,76,41,47,w,g,Tropical,South,,,,,,,,,,411,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Diversisporales,Acaulosporaceae,Acaulospora,spinosissima,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,El Dorado,6,36,55,s,g,76,41,47,w,g,Tropical,South,,,,,,,,,,411,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Diversisporales,Acaulosporaceae,Acaulospora,lacunosa,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,El Dorado,6,36,55,s,g,76,41,47,w,g,Tropical,South,,,,,,,,,,411,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
Glomerales,Glomeraceae,Sclerocystis,sinuosa,Neotropical,Tropical and Subtropical Moist Broadleaf Forests,Ucayali moist forests,,,S. America,Peru,San Martin,El Dorado,6,36,55,s,g,76,41,47,w,g,Tropical,South,,,,,,,,,,411,g,1,0,0,0,R Solis,Field spores,2022,"Solis R, Vallejos-Torres G, Arévalo L, Caceres B. 2022. Mycorrhizal effects on glomalin-related protein and chlorphyll contents in coffee plants in the Peruvian Amazon. Pesq. Agropec. Trop. 52:e72303",No soil data provided,,
